,index,latitude,locationid,longitude
677,15617,31.0425,0J4,86.31166667
678,7617,31.0425,0J4,86.31166667
679,9617,31.0425,0J4,86.31166667
680,5647,31.36416667,0J6,85.31166667
681,10647,31.36416667,0J6,85.31166667
682,14647,31.36416667,0J6,85.31166667
683,1647,31.36416667,0J6,85.31166667
684,7647,31.36416667,0J6,85.31166667
685,15647,31.36416667,0J6,85.31166667
686,13647,31.36416667,0J6,85.31166667
687,16647,31.36416667,0J6,85.31166667
688,11647,31.36416667,0J6,85.31166667
689,6647,31.36416667,0J6,85.31166667
690,647,31.36416667,0J6,85.31166667
691,4647,31.36416667,0J6,85.31166667
692,12647,31.36416667,0J6,85.31166667
693,8647,31.36416667,0J6,85.31166667
694,2647,31.36416667,0J6,85.31166667
695,9647,31.36416667,0J6,85.31166667
696,3647,31.36416667,0J6,85.31166667
697,5800,33.88472222,0M0,91.53444444
698,12800,33.88472222,0M0,91.53444444
699,7800,33.88472222,0M0,91.53444444
700,1800,33.88472222,0M0,91.53444444
701,6800,33.88472222,0M0,91.53444444
702,16800,33.88472222,0M0,91.53444444
703,10800,33.88472222,0M0,91.53444444
704,8800,33.88472222,0M0,91.53444444
705,11800,33.88472222,0M0,91.53444444
706,15800,33.88472222,0M0,91.53444444
707,2800,33.88472222,0M0,91.53444444
708,4800,33.88472222,0M0,91.53444444
709,13800,33.88472222,0M0,91.53444444
710,3800,33.88472222,0M0,91.53444444
711,9800,33.88472222,0M0,91.53444444
712,14800,33.88472222,0M0,91.53444444
713,800,33.88472222,0M0,91.53444444
714,10566,31.01611111,0R1,87.44666667
715,15566,31.01611111,0R1,87.44666667
716,8566,31.01611111,0R1,87.44666667
717,4566,31.01611111,0R1,87.44666667
718,2566,31.01611111,0R1,87.44666667
719,9566,31.01611111,0R1,87.44666667
720,566,31.01611111,0R1,87.44666667
721,16566,31.01611111,0R1,87.44666667
722,5566,31.01611111,0R1,87.44666667
723,3566,31.01611111,0R1,87.44666667
724,13566,31.01611111,0R1,87.44666667
725,6566,31.01611111,0R1,87.44666667
726,14566,31.01611111,0R1,87.44666667
727,12566,31.01611111,0R1,87.44666667
728,11566,31.01611111,0R1,87.44666667
729,1566,31.01611111,0R1,87.44666667
730,7566,31.01611111,0R1,87.44666667
731,11835,33.5225,0R6,92.46027778
732,13835,33.5225,0R6,92.46027778
733,9835,33.5225,0R6,92.46027778
734,835,33.5225,0R6,92.46027778
735,15835,33.5225,0R6,92.46027778
736,4835,33.5225,0R6,92.46027778
737,6835,33.5225,0R6,92.46027778
738,1835,33.5225,0R6,92.46027778
739,5835,33.5225,0R6,92.46027778
740,10835,33.5225,0R6,92.46027778
741,3835,33.5225,0R6,92.46027778
742,2835,33.5225,0R6,92.46027778
743,8835,33.5225,0R6,92.46027778
744,14835,33.5225,0R6,92.46027778
745,12835,33.5225,0R6,92.46027778
746,16835,33.5225,0R6,92.46027778
747,7835,33.5225,0R6,92.46027778
748,121,63.10805556,0Z2,147.5319444
749,7121,63.10805556,0Z2,147.5319444
750,5121,63.10805556,0Z2,147.5319444
751,8121,63.10805556,0Z2,147.5319444
752,10121,63.10805556,0Z2,147.5319444
753,12121,63.10805556,0Z2,147.5319444
754,3121,63.10805556,0Z2,147.5319444
755,2121,63.10805556,0Z2,147.5319444
756,4121,63.10805556,0Z2,147.5319444
757,6121,63.10805556,0Z2,147.5319444
758,9121,63.10805556,0Z2,147.5319444
759,1121,63.10805556,0Z2,147.5319444
760,15121,63.10805556,0Z2,147.5319444
761,11121,63.10805556,0Z2,147.5319444
762,13121,63.10805556,0Z2,147.5319444
763,16121,63.10805556,0Z2,147.5319444
764,14121,63.10805556,0Z2,147.5319444
765,4493,61.59194444,10AK,149.6777778
766,14493,61.59194444,10AK,149.6777778
767,3493,61.59194444,10AK,149.6777778
768,1493,61.59194444,10AK,149.6777778
769,6493,61.59194444,10AK,149.6777778
770,16493,61.59194444,10AK,149.6777778
771,8493,61.59194444,10AK,149.6777778
772,12493,61.59194444,10AK,149.6777778
773,7493,61.59194444,10AK,149.6777778
774,11493,61.59194444,10AK,149.6777778
775,9493,61.59194444,10AK,149.6777778
776,13493,61.59194444,10AK,149.6777778
777,493,61.59194444,10AK,149.6777778
778,10493,61.59194444,10AK,149.6777778
779,2493,61.59194444,10AK,149.6777778
780,5493,61.59194444,10AK,149.6777778
781,15493,61.59194444,10AK,149.6777778
782,7975,33.36666667,10AZ,112.6188889
783,8975,33.36666667,10AZ,112.6188889
784,6975,33.36666667,10AZ,112.6188889
785,2975,33.36666667,10AZ,112.6188889
786,16975,33.36666667,10AZ,112.6188889
787,14975,33.36666667,10AZ,112.6188889
788,15975,33.36666667,10AZ,112.6188889
789,10975,33.36666667,10AZ,112.6188889
790,975,33.36666667,10AZ,112.6188889
791,1975,33.36666667,10AZ,112.6188889
792,3975,33.36666667,10AZ,112.6188889
793,13975,33.36666667,10AZ,112.6188889
794,4975,33.36666667,10AZ,112.6188889
795,12975,33.36666667,10AZ,112.6188889
796,5975,33.36666667,10AZ,112.6188889
797,9975,33.36666667,10AZ,112.6188889
798,11975,33.36666667,10AZ,112.6188889
799,8590,31.88333333,11A,85.48527778
800,2590,31.88333333,11A,85.48527778
801,16590,31.88333333,11A,85.48527778
802,3590,31.88333333,11A,85.48527778
803,1590,31.88333333,11A,85.48527778
804,14590,31.88333333,11A,85.48527778
805,6590,31.88333333,11A,85.48527778
806,10590,31.88333333,11A,85.48527778
807,12590,31.88333333,11A,85.48527778
808,15590,31.88333333,11A,85.48527778
809,13590,31.88333333,11A,85.48527778
810,11590,31.88333333,11A,85.48527778
811,590,31.88333333,11A,85.48527778
812,5590,31.88333333,11A,85.48527778
813,9590,31.88333333,11A,85.48527778
814,4590,31.88333333,11A,85.48527778
815,7590,31.88333333,11A,85.48527778
816,6118,63.99972222,11AK,145.5022222
817,13118,63.99972222,11AK,145.5022222
818,9118,63.99972222,11AK,145.5022222
819,11118,63.99972222,11AK,145.5022222
820,5118,63.99972222,11AK,145.5022222
821,16118,63.99972222,11AK,145.5022222
822,15118,63.99972222,11AK,145.5022222
823,118,63.99972222,11AK,145.5022222
824,2118,63.99972222,11AK,145.5022222
825,3118,63.99972222,11AK,145.5022222
826,7118,63.99972222,11AK,145.5022222
827,8118,63.99972222,11AK,145.5022222
828,12118,63.99972222,11AK,145.5022222
829,10118,63.99972222,11AK,145.5022222
830,4118,63.99972222,11AK,145.5022222
831,1118,63.99972222,11AK,145.5022222
832,14118,63.99972222,11AK,145.5022222
833,5782,35.1775,12A,92.335
834,15782,35.1775,12A,92.335
835,4782,35.1775,12A,92.335
836,10782,35.1775,12A,92.335
837,2782,35.1775,12A,92.335
838,8782,35.1775,12A,92.335
839,16782,35.1775,12A,92.335
840,3782,35.1775,12A,92.335
841,6782,35.1775,12A,92.335
842,11782,35.1775,12A,92.335
843,7782,35.1775,12A,92.335
844,9782,35.1775,12A,92.335
845,13782,35.1775,12A,92.335
846,14782,35.1775,12A,92.335
847,782,35.1775,12A,92.335
848,1782,35.1775,12A,92.335
849,12782,35.1775,12A,92.335
850,13881,34.51555556,12AR,90.97361111
851,1881,34.51555556,12AR,90.97361111
852,6881,34.51555556,12AR,90.97361111
853,2881,34.51555556,12AR,90.97361111
854,5881,34.51555556,12AR,90.97361111
855,3881,34.51555556,12AR,90.97361111
856,881,34.51555556,12AR,90.97361111
857,15881,34.51555556,12AR,90.97361111
858,4881,34.51555556,12AR,90.97361111
859,14881,34.51555556,12AR,90.97361111
860,10881,34.51555556,12AR,90.97361111
861,11881,34.51555556,12AR,90.97361111
862,9881,34.51555556,12AR,90.97361111
863,16881,34.51555556,12AR,90.97361111
864,7881,34.51555556,12AR,90.97361111
865,12881,34.51555556,12AR,90.97361111
866,8881,34.51555556,12AR,90.97361111
867,15575,31.05083333,12J,87.06611111
868,9575,31.05083333,12J,87.06611111
869,1575,31.05083333,12J,87.06611111
870,6575,31.05083333,12J,87.06611111
871,575,31.05083333,12J,87.06611111
872,10575,31.05083333,12J,87.06611111
873,16575,31.05083333,12J,87.06611111
874,8575,31.05083333,12J,87.06611111
875,2575,31.05083333,12J,87.06611111
876,7575,31.05083333,12J,87.06611111
877,13575,31.05083333,12J,87.06611111
878,11575,31.05083333,12J,87.06611111
879,4575,31.05083333,12J,87.06611111
880,3575,31.05083333,12J,87.06611111
881,5575,31.05083333,12J,87.06611111
882,12575,31.05083333,12J,87.06611111
883,14575,31.05083333,12J,87.06611111
884,757,34.95472222,12XS,91.83722222
885,13757,34.95472222,12XS,91.83722222
886,16757,34.95472222,12XS,91.83722222
887,6757,34.95472222,12XS,91.83722222
888,15757,34.95472222,12XS,91.83722222
889,4757,34.95472222,12XS,91.83722222
890,12757,34.95472222,12XS,91.83722222
891,1757,34.95472222,12XS,91.83722222
892,2757,34.95472222,12XS,91.83722222
893,5757,34.95472222,12XS,91.83722222
894,3757,34.95472222,12XS,91.83722222
895,11757,34.95472222,12XS,91.83722222
896,10757,34.95472222,12XS,91.83722222
897,14757,34.95472222,12XS,91.83722222
898,9757,34.95472222,12XS,91.83722222
899,8757,34.95472222,12XS,91.83722222
900,7757,34.95472222,12XS,91.83722222
901,8191,61.65472222,13AK,149.9
902,14191,61.65472222,13AK,149.9
903,1191,61.65472222,13AK,149.9
904,11191,61.65472222,13AK,149.9
905,2191,61.65472222,13AK,149.9
906,16191,61.65472222,13AK,149.9
907,6191,61.65472222,13AK,149.9
908,3191,61.65472222,13AK,149.9
909,13191,61.65472222,13AK,149.9
910,10191,61.65472222,13AK,149.9
911,5191,61.65472222,13AK,149.9
912,15191,61.65472222,13AK,149.9
913,7191,61.65472222,13AK,149.9
914,4191,61.65472222,13AK,149.9
915,9191,61.65472222,13AK,149.9
916,12191,61.65472222,13AK,149.9
917,191,61.65472222,13AK,149.9
918,2322,61.6025,14AK,149.2480556
919,10322,61.6025,14AK,149.2480556
920,3322,61.6025,14AK,149.2480556
921,9322,61.6025,14AK,149.2480556
922,12322,61.6025,14AK,149.2480556
923,4322,61.6025,14AK,149.2480556
924,322,61.6025,14AK,149.2480556
925,5322,61.6025,14AK,149.2480556
926,7322,61.6025,14AK,149.2480556
927,13322,61.6025,14AK,149.2480556
928,6322,61.6025,14AK,149.2480556
929,15322,61.6025,14AK,149.2480556
930,1322,61.6025,14AK,149.2480556
931,8322,61.6025,14AK,149.2480556
932,11322,61.6025,14AK,149.2480556
933,16322,61.6025,14AK,149.2480556
934,14322,61.6025,14AK,149.2480556
935,14818,35.05277778,14AR,90.675
936,15818,35.05277778,14AR,90.675
937,13818,35.05277778,14AR,90.675
938,7818,35.05277778,14AR,90.675
939,818,35.05277778,14AR,90.675
940,1818,35.05277778,14AR,90.675
941,10818,35.05277778,14AR,90.675
942,2818,35.05277778,14AR,90.675
943,3818,35.05277778,14AR,90.675
944,9818,35.05277778,14AR,90.675
945,11818,35.05277778,14AR,90.675
946,12818,35.05277778,14AR,90.675
947,6818,35.05277778,14AR,90.675
948,16818,35.05277778,14AR,90.675
949,4818,35.05277778,14AR,90.675
950,8818,35.05277778,14AR,90.675
951,5818,35.05277778,14AR,90.675
952,1603,31.41,14J,86.09027778
953,10603,31.41,14J,86.09027778
954,603,31.41,14J,86.09027778
955,5603,31.41,14J,86.09027778
956,3603,31.41,14J,86.09027778
957,6603,31.41,14J,86.09027778
958,9603,31.41,14J,86.09027778
959,15603,31.41,14J,86.09027778
960,8603,31.41,14J,86.09027778
961,14603,31.41,14J,86.09027778
962,11603,31.41,14J,86.09027778
963,4603,31.41,14J,86.09027778
964,12603,31.41,14J,86.09027778
965,13603,31.41,14J,86.09027778
966,7603,31.41,14J,86.09027778
967,16603,31.41,14J,86.09027778
968,2603,31.41,14J,86.09027778
969,12595,30.91333333,15A,87.98055556
970,3595,30.91333333,15A,87.98055556
971,6595,30.91333333,15A,87.98055556
972,1595,30.91333333,15A,87.98055556
973,11595,30.91333333,15A,87.98055556
974,15595,30.91333333,15A,87.98055556
975,7595,30.91333333,15A,87.98055556
976,16595,30.91333333,15A,87.98055556
977,13595,30.91333333,15A,87.98055556
978,10595,30.91333333,15A,87.98055556
979,4595,30.91333333,15A,87.98055556
980,9595,30.91333333,15A,87.98055556
981,2595,30.91333333,15A,87.98055556
982,595,30.91333333,15A,87.98055556
983,14595,30.91333333,15A,87.98055556
984,5595,30.91333333,15A,87.98055556
985,8595,30.91333333,15A,87.98055556
986,8062,63.37055556,15AK,148.8502778
987,14062,63.37055556,15AK,148.8502778
988,16062,63.37055556,15AK,148.8502778
989,6062,63.37055556,15AK,148.8502778
990,7062,63.37055556,15AK,148.8502778
991,1062,63.37055556,15AK,148.8502778
992,3062,63.37055556,15AK,148.8502778
993,13062,63.37055556,15AK,148.8502778
994,4062,63.37055556,15AK,148.8502778
995,12062,63.37055556,15AK,148.8502778
996,10062,63.37055556,15AK,148.8502778
997,62,63.37055556,15AK,148.8502778
998,15062,63.37055556,15AK,148.8502778
999,2062,63.37055556,15AK,148.8502778
1000,11062,63.37055556,15AK,148.8502778
1001,9062,63.37055556,15AK,148.8502778
1002,5062,63.37055556,15AK,148.8502778
1003,12755,34.82583333,15AR,90.54333333
1004,1755,34.82583333,15AR,90.54333333
1005,10755,34.82583333,15AR,90.54333333
1006,15755,34.82583333,15AR,90.54333333
1007,13755,34.82583333,15AR,90.54333333
1008,3755,34.82583333,15AR,90.54333333
1009,11755,34.82583333,15AR,90.54333333
1010,5755,34.82583333,15AR,90.54333333
1011,6755,34.82583333,15AR,90.54333333
1012,14755,34.82583333,15AR,90.54333333
1013,755,34.82583333,15AR,90.54333333
1014,2755,34.82583333,15AR,90.54333333
1015,4755,34.82583333,15AR,90.54333333
1016,7755,34.82583333,15AR,90.54333333
1017,16755,34.82583333,15AR,90.54333333
1018,9755,34.82583333,15AR,90.54333333
1019,8755,34.82583333,15AR,90.54333333
1020,6262,61.43694444,15Z,142.9036111
1021,4262,61.43694444,15Z,142.9036111
1022,11262,61.43694444,15Z,142.9036111
1023,262,61.43694444,15Z,142.9036111
1024,12262,61.43694444,15Z,142.9036111
1025,2262,61.43694444,15Z,142.9036111
1026,14262,61.43694444,15Z,142.9036111
1027,15262,61.43694444,15Z,142.9036111
1028,1262,61.43694444,15Z,142.9036111
1029,8262,61.43694444,15Z,142.9036111
1030,10262,61.43694444,15Z,142.9036111
1031,7262,61.43694444,15Z,142.9036111
1032,9262,61.43694444,15Z,142.9036111
1033,5262,61.43694444,15Z,142.9036111
1034,16262,61.43694444,15Z,142.9036111
1035,13262,61.43694444,15Z,142.9036111
1036,3262,61.43694444,15Z,142.9036111
1037,5310,60.90611111,16A,162.4405556
1038,3310,60.90611111,16A,162.4405556
1039,7310,60.90611111,16A,162.4405556
1040,10310,60.90611111,16A,162.4405556
1041,310,60.90611111,16A,162.4405556
1042,9310,60.90611111,16A,162.4405556
1043,2310,60.90611111,16A,162.4405556
1044,11310,60.90611111,16A,162.4405556
1045,8310,60.90611111,16A,162.4405556
1046,12310,60.90611111,16A,162.4405556
1047,4310,60.90611111,16A,162.4405556
1048,13310,60.90611111,16A,162.4405556
1049,16310,60.90611111,16A,162.4405556
1050,6310,60.90611111,16A,162.4405556
1051,15310,60.90611111,16A,162.4405556
1052,1310,60.90611111,16A,162.4405556
1053,14310,60.90611111,16A,162.4405556
1054,7490,61.59916667,16AK,149.3469444
1055,16490,61.59916667,16AK,149.3469444
1056,14490,61.59916667,16AK,149.3469444
1057,6490,61.59916667,16AK,149.3469444
1058,5490,61.59916667,16AK,149.3469444
1059,13490,61.59916667,16AK,149.3469444
1060,10490,61.59916667,16AK,149.3469444
1061,15490,61.59916667,16AK,149.3469444
1062,9490,61.59916667,16AK,149.3469444
1063,12490,61.59916667,16AK,149.3469444
1064,11490,61.59916667,16AK,149.3469444
1065,490,61.59916667,16AK,149.3469444
1066,3490,61.59916667,16AK,149.3469444
1067,8490,61.59916667,16AK,149.3469444
1068,4490,61.59916667,16AK,149.3469444
1069,1490,61.59916667,16AK,149.3469444
1070,2490,61.59916667,16AK,149.3469444
1071,4937,35.30111111,16AR,92.57333333
1072,12937,35.30111111,16AR,92.57333333
1073,2937,35.30111111,16AR,92.57333333
1074,14937,35.30111111,16AR,92.57333333
1075,3937,35.30111111,16AR,92.57333333
1076,10937,35.30111111,16AR,92.57333333
1077,937,35.30111111,16AR,92.57333333
1078,7937,35.30111111,16AR,92.57333333
1079,15937,35.30111111,16AR,92.57333333
1080,6937,35.30111111,16AR,92.57333333
1081,1937,35.30111111,16AR,92.57333333
1082,16937,35.30111111,16AR,92.57333333
1083,11937,35.30111111,16AR,92.57333333
1084,9937,35.30111111,16AR,92.57333333
1085,5937,35.30111111,16AR,92.57333333
1086,13937,35.30111111,16AR,92.57333333
1087,8937,35.30111111,16AR,92.57333333
1088,11805,34.55305556,17AR,92.09138889
1089,14805,34.55305556,17AR,92.09138889
1090,2805,34.55305556,17AR,92.09138889
1091,8805,34.55305556,17AR,92.09138889
1092,16805,34.55305556,17AR,92.09138889
1093,15805,34.55305556,17AR,92.09138889
1094,6805,34.55305556,17AR,92.09138889
1095,12805,34.55305556,17AR,92.09138889
1096,10805,34.55305556,17AR,92.09138889
1097,5805,34.55305556,17AR,92.09138889
1098,7805,34.55305556,17AR,92.09138889
1099,9805,34.55305556,17AR,92.09138889
1100,3805,34.55305556,17AR,92.09138889
1101,805,34.55305556,17AR,92.09138889
1102,13805,34.55305556,17AR,92.09138889
1103,1805,34.55305556,17AR,92.09138889
1104,4805,34.55305556,17AR,92.09138889
1105,9807,36.34416667,18AR,93.83166667
1106,2807,36.34416667,18AR,93.83166667
1107,11807,36.34416667,18AR,93.83166667
1108,807,36.34416667,18AR,93.83166667
1109,7807,36.34416667,18AR,93.83166667
1110,10807,36.34416667,18AR,93.83166667
1111,14807,36.34416667,18AR,93.83166667
1112,13807,36.34416667,18AR,93.83166667
1113,5807,36.34416667,18AR,93.83166667
1114,12807,36.34416667,18AR,93.83166667
1115,1807,36.34416667,18AR,93.83166667
1116,15807,36.34416667,18AR,93.83166667
1117,3807,36.34416667,18AR,93.83166667
1118,16807,36.34416667,18AR,93.83166667
1119,6807,36.34416667,18AR,93.83166667
1120,4807,36.34416667,18AR,93.83166667
1121,8807,36.34416667,18AR,93.83166667
1122,15982,33.81805556,18AZ,111.8980556
1123,982,33.81805556,18AZ,111.8980556
1124,6982,33.81805556,18AZ,111.8980556
1125,7982,33.81805556,18AZ,111.8980556
1126,2982,33.81805556,18AZ,111.8980556
1127,10982,33.81805556,18AZ,111.8980556
1128,16982,33.81805556,18AZ,111.8980556
1129,12982,33.81805556,18AZ,111.8980556
1130,13982,33.81805556,18AZ,111.8980556
1131,4982,33.81805556,18AZ,111.8980556
1132,5982,33.81805556,18AZ,111.8980556
1133,14982,33.81805556,18AZ,111.8980556
1134,3982,33.81805556,18AZ,111.8980556
1135,9982,33.81805556,18AZ,111.8980556
1136,11982,33.81805556,18AZ,111.8980556
1137,8982,33.81805556,18AZ,111.8980556
1138,1982,33.81805556,18AZ,111.8980556
1139,15195,59.96888889,19AK,141.6616667
1140,9195,59.96888889,19AK,141.6616667
1141,13195,59.96888889,19AK,141.6616667
1142,14195,59.96888889,19AK,141.6616667
1143,6195,59.96888889,19AK,141.6616667
1144,10195,59.96888889,19AK,141.6616667
1145,3195,59.96888889,19AK,141.6616667
1146,12195,59.96888889,19AK,141.6616667
1147,4195,59.96888889,19AK,141.6616667
1148,5195,59.96888889,19AK,141.6616667
1149,1195,59.96888889,19AK,141.6616667
1150,11195,59.96888889,19AK,141.6616667
1151,2195,59.96888889,19AK,141.6616667
1152,16195,59.96888889,19AK,141.6616667
1153,7195,59.96888889,19AK,141.6616667
1154,195,59.96888889,19AK,141.6616667
1155,8195,59.96888889,19AK,141.6616667
1156,14898,35.15666667,19AR,92.22416667
1157,9898,35.15666667,19AR,92.22416667
1158,16898,35.15666667,19AR,92.22416667
1159,8898,35.15666667,19AR,92.22416667
1160,2898,35.15666667,19AR,92.22416667
1161,6898,35.15666667,19AR,92.22416667
1162,12898,35.15666667,19AR,92.22416667
1163,4898,35.15666667,19AR,92.22416667
1164,11898,35.15666667,19AR,92.22416667
1165,15898,35.15666667,19AR,92.22416667
1166,5898,35.15666667,19AR,92.22416667
1167,7898,35.15666667,19AR,92.22416667
1168,898,35.15666667,19AR,92.22416667
1169,1898,35.15666667,19AR,92.22416667
1170,10898,35.15666667,19AR,92.22416667
1171,13898,35.15666667,19AR,92.22416667
1172,3898,35.15666667,19AR,92.22416667
1173,3980,34.605,19AZ,111.8652778
1174,1980,34.605,19AZ,111.8652778
1175,13980,34.605,19AZ,111.8652778
1176,10980,34.605,19AZ,111.8652778
1177,8980,34.605,19AZ,111.8652778
1178,15980,34.605,19AZ,111.8652778
1179,4980,34.605,19AZ,111.8652778
1180,11980,34.605,19AZ,111.8652778
1181,7980,34.605,19AZ,111.8652778
1182,2980,34.605,19AZ,111.8652778
1183,16980,34.605,19AZ,111.8652778
1184,12980,34.605,19AZ,111.8652778
1185,980,34.605,19AZ,111.8652778
1186,5980,34.605,19AZ,111.8652778
1187,6980,34.605,19AZ,111.8652778
1188,9980,34.605,19AZ,111.8652778
1189,14980,34.605,19AZ,111.8652778
1190,11708,31.10277778,1A4,86.06222222
1191,8708,31.10277778,1A4,86.06222222
1192,708,31.10277778,1A4,86.06222222
1193,12708,31.10277778,1A4,86.06222222
1194,5708,31.10277778,1A4,86.06222222
1195,2708,31.10277778,1A4,86.06222222
1196,14708,31.10277778,1A4,86.06222222
1197,3708,31.10277778,1A4,86.06222222
1198,16708,31.10277778,1A4,86.06222222
1199,9708,31.10277778,1A4,86.06222222
1200,10708,31.10277778,1A4,86.06222222
1201,7708,31.10277778,1A4,86.06222222
1202,1708,31.10277778,1A4,86.06222222
1203,6708,31.10277778,1A4,86.06222222
1204,13708,31.10277778,1A4,86.06222222
1205,4708,31.10277778,1A4,86.06222222
1206,15708,31.10277778,1A4,86.06222222
1207,14698,32.43861111,1A9,86.51277778
1208,16698,32.43861111,1A9,86.51277778
1209,6698,32.43861111,1A9,86.51277778
1210,10698,32.43861111,1A9,86.51277778
1211,3698,32.43861111,1A9,86.51277778
1212,12698,32.43861111,1A9,86.51277778
1213,7698,32.43861111,1A9,86.51277778
1214,1698,32.43861111,1A9,86.51277778
1215,2698,32.43861111,1A9,86.51277778
1216,698,32.43861111,1A9,86.51277778
1217,13698,32.43861111,1A9,86.51277778
1218,5698,32.43861111,1A9,86.51277778
1219,9698,32.43861111,1A9,86.51277778
1220,15698,32.43861111,1A9,86.51277778
1221,4698,32.43861111,1A9,86.51277778
1222,8698,32.43861111,1A9,86.51277778
1223,11698,32.43861111,1A9,86.51277778
1224,1100,67.37277778,1AK1,152.0161111
1225,3100,67.37277778,1AK1,152.0161111
1226,100,67.37277778,1AK1,152.0161111
